Epoch,Train Loss,Val Loss,Learning Rate
1,0.039759181439876556,0.022817600518465042,0.005
2,0.02273469604551792,0.017355164512991905,0.005
3,0.019504489377141,0.015858372673392296,0.005
4,0.018283244222402573,0.015104666352272034,0.005
5,0.017598066478967667,0.014894750900566578,0.005
6,0.01715298369526863,0.014789965935051441,0.005
7,0.016836056485772133,0.014857515692710876,0.005
8,0.01660487987101078,0.01451189536601305,0.005
9,0.016395915299654007,0.014479396864771843,0.005
10,0.01623179391026497,0.014089199714362621,0.005
11,0.016114912927150726,0.014207860454916954,0.005
12,0.0159978736191988,0.014131814241409302,0.005
13,0.015915866941213608,0.014118264429271221,0.005
14,0.015617450699210167,0.013998644426465034,0.0025
15,0.015539686195552349,0.01399296149611473,0.0025
16,0.015515590086579323,0.014001666568219662,0.0025
17,0.015461381524801254,0.013878177851438522,0.0025
18,0.015442244708538055,0.013932098634541035,0.0025
19,0.01540117897093296,0.014049362391233444,0.0025
20,0.015377487055957317,0.013919064775109291,0.0025
21,0.015253853052854538,0.013819793239235878,0.00125
22,0.015216690488159657,0.013836062513291836,0.00125
23,0.015202748589217663,0.01395499799400568,0.00125
24,0.015178695321083069,0.013951459899544716,0.00125
25,0.01511489599943161,0.013812725432217121,0.000625
26,0.01511815469712019,0.013750646263360977,0.000625
27,0.01509889680892229,0.013849666342139244,0.000625
28,0.015088851563632488,0.01377792377024889,0.000625
29,0.015078214928507805,0.013756537809967995,0.000625
30,0.015040801838040352,0.013724434189498425,0.0003125
31,0.015054489485919476,0.013760928995907307,0.0003125
32,0.015029186382889748,0.013713330030441284,0.0003125
33,0.015033378265798092,0.013789393939077854,0.0003125
34,0.015037983655929565,0.013787001371383667,0.0003125
35,0.015009049326181412,0.013812430202960968,0.0003125
36,0.015010633505880833,0.013756540603935719,0.00015625
37,0.015003351494669914,0.013783044181764126,0.00015625
38,0.015003942884504795,0.01379002071917057,0.00015625
39,0.014978732913732529,0.013698271475732327,7.8125e-05
40,0.014986761845648289,0.01372880395501852,7.8125e-05
41,0.014982904307544231,0.013709427788853645,7.8125e-05
42,0.014991412870585918,0.013725701719522476,7.8125e-05
43,0.01498702634125948,0.013743475079536438,3.90625e-05
44,0.014973245561122894,0.013751127757132053,3.90625e-05
45,0.01497318223118782,0.013758440501987934,3.90625e-05
46,0.01498645544052124,0.013758951798081398,1.953125e-05
47,0.014977260492742062,0.013730895705521107,1.953125e-05
48,0.01498260349035263,0.013724454678595066,1.953125e-05
49,0.014970802702009678,0.01373932883143425,9.765625e-06
