Epoch,Train Loss,Val Loss,Learning Rate
1,0.020502598956227303,0.015084140934050083,0.005
2,0.01475018821656704,0.014622338116168976,0.005
3,0.014107824303209782,0.01447134930640459,0.005
4,0.01381085254251957,0.014338739216327667,0.005
5,0.013633708469569683,0.01434958167374134,0.005
6,0.013516382314264774,0.01400828454643488,0.005
7,0.013408840633928776,0.014657790772616863,0.005
8,0.013340374454855919,0.013893812894821167,0.005
9,0.013291321694850922,0.014086623676121235,0.005
10,0.013236614875495434,0.013998111709952354,0.005
11,0.013192573562264442,0.014163604937493801,0.005
12,0.012971870601177216,0.013866414315998554,0.0025
13,0.012951616197824478,0.013975841924548149,0.0025
14,0.012923752889037132,0.01438809558749199,0.0025
15,0.012894942425191402,0.01363682933151722,0.0025
16,0.012883162125945091,0.013996073976159096,0.0025
17,0.012868266552686691,0.014024576172232628,0.0025
18,0.012854868546128273,0.01378257479518652,0.0025
19,0.012737310491502285,0.014111960306763649,0.00125
20,0.012730756774544716,0.01396452821791172,0.00125
21,0.012717434205114841,0.014243208803236485,0.00125
