Epoch,Train Loss,Val Loss,Learning Rate
1,0.035470761358737946,0.019093506038188934,0.005
2,0.02150356024503708,0.014604761265218258,0.005
3,0.019253522157669067,0.013964518904685974,0.005
4,0.01848052442073822,0.013519114814698696,0.005
5,0.017977330833673477,0.01341185998171568,0.005
6,0.01768752746284008,0.013486126437783241,0.005
7,0.017445089295506477,0.012901434674859047,0.005
8,0.017275609076023102,0.013043158687651157,0.005
9,0.017135653644800186,0.013116393238306046,0.005
10,0.016981426626443863,0.013117508962750435,0.005
11,0.016660336405038834,0.012961803935468197,0.0025
12,0.016545312479138374,0.012891443446278572,0.0025
13,0.01650470867753029,0.01285895612090826,0.0025
14,0.01645750366151333,0.012848319485783577,0.0025
15,0.016429321840405464,0.012680656276643276,0.0025
16,0.016396144405007362,0.012905615381896496,0.0025
17,0.016384052112698555,0.012795643880963326,0.0025
18,0.016335071995854378,0.01289770845323801,0.0025
19,0.01618085987865925,0.012728358618915081,0.00125
20,0.016145678237080574,0.01267810445278883,0.00125
21,0.016132449731230736,0.01259430032223463,0.00125
22,0.016103336587548256,0.012824839912354946,0.00125
23,0.016095712780952454,0.012807910330593586,0.00125
24,0.016080334782600403,0.01263230387121439,0.00125
25,0.016022853553295135,0.012701848521828651,0.000625
26,0.015994859859347343,0.01268996112048626,0.000625
27,0.0159895196557045,0.012721104547381401,0.000625
28,0.015946079045534134,0.012635654769837856,0.0003125
29,0.015947958454489708,0.012596665881574154,0.0003125
30,0.015919489786028862,0.012629822827875614,0.0003125
31,0.015911541879177094,0.012625051662325859,0.00015625
