Epoch,Train Loss,Val Loss,Learning Rate
1,0.016555318608880043,0.01621851697564125,0.005
2,0.011284654028713703,0.017831914126873016,0.005
3,0.010485694743692875,0.02359175495803356,0.005
4,0.009924178943037987,0.020737474784255028,0.005
5,0.009086268953979015,0.02297331392765045,0.0025
6,0.008790983818471432,0.028569936752319336,0.0025
7,0.008572819642722607,0.026960959658026695,0.0025
8,0.008101003244519234,0.02550440840423107,0.00125
9,0.007955479435622692,0.025886889547109604,0.00125
10,0.007837839424610138,0.029033072292804718,0.00125
11,0.007568072527647018,0.02976323664188385,0.000625
