Epoch,Train Loss,Val Loss,Learning Rate
1,0.03748714551329613,0.023207569494843483,0.005
2,0.02132650837302208,0.01691114529967308,0.005
3,0.018719634041190147,0.015861986204981804,0.005
4,0.017757732421159744,0.015374143607914448,0.005
5,0.017242105677723885,0.014859016984701157,0.005
6,0.016848979517817497,0.014274521730840206,0.005
7,0.016592061147093773,0.014455382712185383,0.005
8,0.01639949157834053,0.014632144011557102,0.005
9,0.01622408628463745,0.014257824048399925,0.005
10,0.016106950119137764,0.014314980246126652,0.005
11,0.016018381342291832,0.01433571521192789,0.005
12,0.01592651568353176,0.01459975354373455,0.005
13,0.015628721565008163,0.013926363550126553,0.0025
14,0.015549812465906143,0.0140738720074296,0.0025
15,0.015507214702665806,0.013719807378947735,0.0025
16,0.015453551895916462,0.013911369256675243,0.0025
17,0.015433264896273613,0.01387097965925932,0.0025
18,0.015415281057357788,0.013834461569786072,0.0025
19,0.015271630138158798,0.013791373930871487,0.00125
20,0.015253737568855286,0.013784508220851421,0.00125
21,0.01523042842745781,0.013671459630131721,0.00125
22,0.015212847851216793,0.013594567775726318,0.00125
23,0.015207056887447834,0.013726714998483658,0.00125
24,0.015166250057518482,0.013624878600239754,0.00125
25,0.015174071304500103,0.01364126242697239,0.00125
26,0.01511847972869873,0.01372563373297453,0.000625
27,0.015080172568559647,0.013749769888818264,0.000625
28,0.015079672448337078,0.013634121045470238,0.000625
29,0.015063601545989513,0.01363854669034481,0.0003125
30,0.015043516643345356,0.013677654787898064,0.0003125
31,0.015031032264232635,0.01362982764840126,0.0003125
32,0.01501710619777441,0.013634135015308857,0.00015625
