Epoch,Train Loss,Val Loss,Learning Rate
1,0.03518829494714737,0.021125944331288338,0.005
2,0.020922904834151268,0.017426079139113426,0.005
3,0.01876949332654476,0.0158676877617836,0.005
4,0.017962932586669922,0.015669040381908417,0.005
5,0.017374025657773018,0.0148934880271554,0.005
6,0.017042946070432663,0.015363953076303005,0.005
7,0.016780156642198563,0.015369301661849022,0.005
8,0.016583053395152092,0.014752126298844814,0.005
9,0.016424119472503662,0.014747579582035542,0.005
10,0.01630774512887001,0.014400099404156208,0.005
11,0.016216574236750603,0.014598679728806019,0.005
12,0.016110828146338463,0.01448485255241394,0.005
13,0.01604769378900528,0.014514387585222721,0.005
14,0.01576358452439308,0.014449388720095158,0.0025
15,0.01568499580025673,0.014295628294348717,0.0025
16,0.015645749866962433,0.01442505232989788,0.0025
17,0.01562009658664465,0.014057024382054806,0.0025
18,0.015582588501274586,0.014079073444008827,0.0025
19,0.015569537878036499,0.01429666392505169,0.0025
20,0.015546111389994621,0.0142675144597888,0.0025
21,0.01541093084961176,0.014027182944118977,0.00125
22,0.015383613295853138,0.014053016901016235,0.00125
23,0.015368754044175148,0.014028073288500309,0.00125
24,0.015351435169577599,0.014079950749874115,0.00125
25,0.015295574441552162,0.014015140943229198,0.000625
26,0.015269732102751732,0.014013484120368958,0.000625
