Epoch,Train Loss,Val Loss
119,0.011767019517719746,0.012804417870938778
120,0.01174480002373457,0.01316838338971138
121,0.01173214241862297,0.012994898483157158
122,0.011722449213266373,0.01274013053625822
123,0.011708873324096203,0.01299151312559843
124,0.011702640913426876,0.012978770770132542
125,0.011699621565639973,0.013017794117331505
126,0.011679943650960922,0.012908315286040306
127,0.01168162003159523,0.013143090531229973
128,0.011780808679759502,0.012942798435688019
129,0.011656348593533039,0.012881360948085785
