Epoch,Train Loss,Val Loss
42,7.245100498199463,7.594032287597656
50,6.943075180053711,6.981290340423584
43,7.2306742668151855,8.204011917114258
51,7.0824809074401855,6.678053855895996
44,6.810065269470215,16.533916473388672
52,7.218036651611328,5.889672756195068
45,7.192506790161133,7.623837947845459
53,6.949896812438965,5.443219184875488
46,6.739259719848633,7.588253974914551
54,6.9655985832214355,6.640520095825195
47,6.669631481170654,8.081199645996094
55,6.723586559295654,6.04164457321167
48,7.147629261016846,6.833503246307373
56,6.750362873077393,6.067752361297607
49,6.811763286590576,8.440086364746094
57,6.694543838500977,6.742685317993164
50,6.614412784576416,9.319099426269531
58,6.403535842895508,7.347959041595459
51,6.5343475341796875,8.242826461791992
59,6.627032279968262,6.068842887878418
52,6.464773178100586,8.081438064575195
60,6.758882522583008,5.518372535705566
53,6.814429759979248,6.682258605957031
61,6.696538925170898,6.957381248474121
54,6.368056774139404,8.799906730651855
62,6.261656284332275,6.0406270027160645
55,6.706756591796875,9.392374038696289
63,6.656202793121338,6.551825046539307
56,6.375555515289307,7.197246551513672
64,6.467205047607422,6.96869421005249
57,6.246844291687012,6.902299880981445
65,6.462585926055908,6.5572099685668945
66,5.98283052444458,5.597173690795898
58,6.303144454956055,11.74594497680664
67,6.521351337432861,6.383607387542725
59,6.347362041473389,8.203316688537598
68,6.381169319152832,6.870492458343506
60,6.049725532531738,6.869532108306885
69,6.735357284545898,6.969573974609375
61,6.087621688842773,7.519927978515625
70,6.57131814956665,7.1312479972839355
62,6.168122291564941,7.69057559967041
71,6.672008037567139,6.407435894012451
63,6.169538497924805,8.996145248413086
72,5.806638717651367,5.5071868896484375
64,6.738492965698242,9.841719627380371
73,6.405803680419922,6.585081100463867
65,6.552977085113525,7.969902038574219
66,6.150201797485352,6.563124179840088
67,6.231333255767822,10.02762222290039
68,6.288995742797852,6.932040214538574
69,6.173456192016602,8.51107120513916
70,6.212526798248291,20.765439987182617
71,6.203219413757324,6.615658283233643
72,6.205916881561279,8.506585121154785
73,6.022988319396973,7.053562164306641
74,6.009827136993408,8.11663818359375
