Epoch,Train Loss,Val Loss,Learning Rate
1,0.03447982668876648,0.020073356106877327,0.005
2,0.020222404971718788,0.014619283378124237,0.005
3,0.018532516434788704,0.013742316514253616,0.005
4,0.017869161441922188,0.012652497738599777,0.005
5,0.01746721751987934,0.01235266588628292,0.005
6,0.017201317474246025,0.012564372271299362,0.005
7,0.01700323075056076,0.013042834587395191,0.005
8,0.016880206763744354,0.012186375446617603,0.005
9,0.01674765907227993,0.012094104662537575,0.005
10,0.016648901626467705,0.012041035108268261,0.005
11,0.016600865870714188,0.011770518496632576,0.005
12,0.01652054488658905,0.011701672337949276,0.005
13,0.01645176112651825,0.011500313878059387,0.005
14,0.016400260850787163,0.011635487899184227,0.005
15,0.016371341422200203,0.011765500530600548,0.005
16,0.016315536573529243,0.011687778867781162,0.005
17,0.016074178740382195,0.01164951454848051,0.0025
18,0.01602543517947197,0.01147484965622425,0.0025
19,0.015984149649739265,0.01171227265149355,0.0025
20,0.01597936823964119,0.011484069749712944,0.0025
21,0.015963120386004448,0.011374424211680889,0.0025
22,0.01593312807381153,0.011583329178392887,0.0025
23,0.015929169952869415,0.011347182095050812,0.0025
24,0.015908870846033096,0.011287152767181396,0.0025
25,0.015899676829576492,0.011389324441552162,0.0025
26,0.015891700983047485,0.011385120451450348,0.0025
27,0.015864895656704903,0.01135904248803854,0.0025
28,0.015764763578772545,0.01128156203776598,0.00125
29,0.015750976279377937,0.011329659260809422,0.00125
30,0.01574004255235195,0.011131595820188522,0.00125
31,0.015719246119260788,0.011268164962530136,0.00125
32,0.01573544181883335,0.011220993474125862,0.00125
33,0.015711868181824684,0.011260679922997952,0.00125
34,0.015659796074032784,0.011235685087740421,0.000625
35,0.015661662444472313,0.01127722766250372,0.000625
36,0.01564164273440838,0.011242255568504333,0.000625
37,0.01563180238008499,0.011239241808652878,0.0003125
38,0.015617099590599537,0.01120089553296566,0.0003125
39,0.015613812953233719,0.011247959919273853,0.0003125
40,0.015604523941874504,0.011197567917406559,0.00015625
