Epoch,Train Loss,Val Loss,Learning Rate
1,0.03348793834447861,0.020642073825001717,0.005
2,0.020310744643211365,0.017100822180509567,0.005
3,0.01836722157895565,0.016072822734713554,0.005
4,0.017565131187438965,0.015494273975491524,0.005
5,0.01706596277654171,0.01564311608672142,0.005
6,0.01673615723848343,0.014822333119809628,0.005
7,0.01648140326142311,0.014843271113932133,0.005
8,0.01630517654120922,0.014929366298019886,0.005
9,0.016149060800671577,0.01457467395812273,0.005
10,0.016024485230445862,0.014648987911641598,0.005
11,0.01592600904405117,0.0144145917147398,0.005
12,0.015817128121852875,0.014381966553628445,0.005
13,0.015768175944685936,0.014348184689879417,0.005
14,0.015685683116316795,0.014477088116109371,0.005
15,0.015623053535819054,0.014418944716453552,0.005
16,0.015585706569254398,0.014391746371984482,0.005
17,0.01534877996891737,0.014212703332304955,0.0025
18,0.015273628756403923,0.014163031242787838,0.0025
19,0.01525577437132597,0.014111665077507496,0.0025
20,0.01524609699845314,0.014025616459548473,0.0025
21,0.015205097384750843,0.014029941521584988,0.0025
22,0.015189233236014843,0.01412899885326624,0.0025
23,0.015161506831645966,0.0140778087079525,0.0025
24,0.015061777085065842,0.013983913697302341,0.00125
25,0.01502961851656437,0.013994397595524788,0.00125
26,0.015017354860901833,0.01399871427565813,0.00125
