Epoch,Train Loss,Val Loss,Learning Rate
1,0.03425409644842148,0.02239064686000347,0.005
2,0.021969884634017944,0.01698407158255577,0.005
3,0.019239142537117004,0.015909971669316292,0.005
4,0.018183540552854538,0.015504252165555954,0.005
5,0.017618808895349503,0.015011127106845379,0.005
6,0.0172110702842474,0.014817512594163418,0.005
7,0.016920166090130806,0.014458832331001759,0.005
8,0.01669415831565857,0.014353027567267418,0.005
9,0.016523132100701332,0.014440285041928291,0.005
10,0.016424134373664856,0.014060867950320244,0.005
11,0.016311882063746452,0.014362971298396587,0.005
12,0.016216419637203217,0.014121350832283497,0.005
13,0.016154639422893524,0.013959513045847416,0.005
14,0.01607530750334263,0.01405465230345726,0.005
15,0.016020869836211205,0.01418369635939598,0.005
16,0.015942031517624855,0.01401160191744566,0.005
17,0.015682073310017586,0.013864458538591862,0.0025
18,0.015593900345265865,0.013827984221279621,0.0025
19,0.015576743520796299,0.01398460566997528,0.0025
20,0.015549311414361,0.01409608218818903,0.0025
21,0.015522315166890621,0.013823219574987888,0.0025
22,0.015507402829825878,0.01386832632124424,0.0025
23,0.015477895736694336,0.013936508446931839,0.0025
24,0.015462767332792282,0.013930581510066986,0.0025
25,0.015340851619839668,0.013792588375508785,0.00125
26,0.015306075103580952,0.013843030668795109,0.00125
27,0.01529346127063036,0.013763483613729477,0.00125
28,0.015285415574908257,0.013728405348956585,0.00125
29,0.015267484821379185,0.013717100024223328,0.00125
30,0.015271461568772793,0.013728461228311062,0.00125
31,0.01525595411658287,0.013690248131752014,0.00125
32,0.015234831720590591,0.013824420049786568,0.00125
33,0.015223037451505661,0.013602186925709248,0.00125
34,0.015226010233163834,0.013670934364199638,0.00125
35,0.015209633857011795,0.013715817593038082,0.00125
36,0.015221500769257545,0.013752857223153114,0.00125
37,0.015137620270252228,0.013668541796505451,0.000625
38,0.015134977176785469,0.013668295927345753,0.000625
39,0.015116462484002113,0.013684282079339027,0.000625
40,0.015099804848432541,0.013636212795972824,0.0003125
41,0.015087866224348545,0.01364998146891594,0.0003125
42,0.01508406177163124,0.013696570880711079,0.0003125
43,0.015061235055327415,0.01364755630493164,0.00015625
