Epoch,Train Loss,Val Loss,Learning Rate
1,0.03832513466477394,0.019902708008885384,0.005
2,0.022089865058660507,0.01626482978463173,0.005
3,0.019253214821219444,0.0138054508715868,0.005
4,0.01831449195742607,0.013759278692305088,0.005
5,0.01778353564441204,0.013560113497078419,0.005
6,0.017448363825678825,0.013415924273431301,0.005
7,0.017211660742759705,0.01323004812002182,0.005
8,0.017021063715219498,0.012866521254181862,0.005
9,0.016854828223586082,0.012892859987914562,0.005
10,0.016759928315877914,0.012785096652805805,0.005
11,0.016647497192025185,0.012767361477017403,0.005
12,0.01654420793056488,0.013144077733159065,0.005
13,0.016471074894070625,0.013055706396698952,0.005
14,0.016411269083619118,0.012722998857498169,0.005
15,0.016370166093111038,0.012599294073879719,0.005
16,0.01629379577934742,0.012708084657788277,0.005
17,0.016253575682640076,0.012739571742713451,0.005
18,0.016237273812294006,0.0127317626029253,0.005
19,0.015972791239619255,0.012534931302070618,0.0025
20,0.015907224267721176,0.0124284066259861,0.0025
21,0.015891321003437042,0.012485573999583721,0.0025
22,0.015858236700296402,0.012413267977535725,0.0025
23,0.015851059928536415,0.01261833030730486,0.0025
24,0.015821922570466995,0.012480449862778187,0.0025
25,0.01580229215323925,0.01241869106888771,0.0025
26,0.015696093440055847,0.012433086521923542,0.00125
27,0.015678999945521355,0.012336622923612595,0.00125
28,0.01566193625330925,0.012423904612660408,0.00125
29,0.0156420785933733,0.01244770921766758,0.00125
30,0.01563281938433647,0.012461628764867783,0.00125
31,0.015590895898640156,0.012311254628002644,0.000625
32,0.015582171268761158,0.012347450479865074,0.000625
33,0.01556588988751173,0.012288727797567844,0.000625
34,0.015544893220067024,0.012293663807213306,0.000625
35,0.015549293719232082,0.01236120704561472,0.000625
36,0.015545613132417202,0.012341749854385853,0.000625
37,0.015513984486460686,0.012319978326559067,0.0003125
38,0.015514776110649109,0.012290331535041332,0.0003125
39,0.015497650019824505,0.012316230684518814,0.0003125
40,0.015491644851863384,0.012331604026257992,0.00015625
41,0.015495852567255497,0.012340063229203224,0.00015625
42,0.01547916792333126,0.012321589514613152,0.00015625
43,0.015489134006202221,0.012299519963562489,7.8125e-05
