Epoch,Train Loss,Val Loss,Learning Rate
1,0.034130536019802094,0.020388424396514893,0.005
2,0.020216025412082672,0.015940295532345772,0.005
3,0.01823764480650425,0.01544533483684063,0.005
4,0.01745706796646118,0.014780763536691666,0.005
5,0.017009295523166656,0.015027409419417381,0.005
6,0.01670895144343376,0.014891842380166054,0.005
7,0.016450507566332817,0.014333538711071014,0.005
8,0.016259828582406044,0.014243793673813343,0.005
9,0.016164282336831093,0.01441897265613079,0.005
10,0.01603526435792446,0.014114530757069588,0.005
11,0.0159254502505064,0.014479127712547779,0.005
12,0.01585177332162857,0.014569459483027458,0.005
13,0.015788041055202484,0.014236473478376865,0.005
14,0.015507388859987259,0.014105591922998428,0.0025
15,0.015431835316121578,0.014013189822435379,0.0025
16,0.015391633845865726,0.0140629131346941,0.0025
17,0.015352671034634113,0.01404284406453371,0.0025
18,0.015340317972004414,0.013828285038471222,0.0025
19,0.01530421432107687,0.013801069930195808,0.0025
20,0.015285378322005272,0.013804581947624683,0.0025
21,0.015252086333930492,0.013785073533654213,0.0025
22,0.015230358578264713,0.013871356844902039,0.0025
23,0.015222328715026379,0.0136254308745265,0.0025
24,0.015202682465314865,0.013812095858156681,0.0025
25,0.015190157108008862,0.013778516091406345,0.0025
26,0.015163794159889221,0.013781233690679073,0.0025
27,0.0150541877374053,0.013552111573517323,0.00125
28,0.015001991763710976,0.013791901990771294,0.00125
29,0.015002797357738018,0.013647887855768204,0.00125
30,0.014981538988649845,0.013673585839569569,0.00125
31,0.01493823155760765,0.013756964355707169,0.000625
32,0.014917448163032532,0.013730389066040516,0.000625
33,0.014896620996296406,0.013704313896596432,0.000625
34,0.014880295842885971,0.013633073307573795,0.0003125
35,0.014856900088489056,0.01359563134610653,0.0003125
36,0.014859108254313469,0.013687393628060818,0.0003125
37,0.01486951857805252,0.013622287660837173,0.00015625
