Epoch,Train Loss,Val Loss,Learning Rate
1,0.04816066473722458,0.0508793368935585,0.005
2,0.0425848551094532,0.050650764256715775,0.005
3,0.04113440215587616,0.05017080157995224,0.005
4,0.039931364357471466,0.040685512125492096,0.005
5,0.03512511029839516,0.02976972796022892,0.005
6,0.02819148451089859,0.03292760252952576,0.005
7,0.026278596371412277,0.026196913793683052,0.005
8,0.025260386988520622,0.02694728970527649,0.005
9,0.024698350578546524,0.023270104080438614,0.005
10,0.02430500090122223,0.024813519790768623,0.005
