Epoch,Train Loss,Val Loss,Learning Rate
1,0.03460869938135147,0.01689719222486019,0.005
2,0.021086664870381355,0.014750175178050995,0.005
3,0.019025815650820732,0.013841262087225914,0.005
4,0.018232006579637527,0.01326502114534378,0.005
5,0.017764659598469734,0.013395769521594048,0.005
6,0.017437322065234184,0.013312246650457382,0.005
7,0.01722564734518528,0.012865537777543068,0.005
8,0.01703590899705887,0.012946723029017448,0.005
9,0.0168817937374115,0.012974022887647152,0.005
10,0.016750475391745567,0.0130448117852211,0.005
11,0.016409456729888916,0.012541069649159908,0.0025
12,0.016315044835209846,0.012733439914882183,0.0025
13,0.01626073382794857,0.012689895927906036,0.0025
14,0.016209442168474197,0.012633580714464188,0.0025
15,0.01604832150042057,0.012595150619745255,0.00125
16,0.01599784567952156,0.012584584765136242,0.00125
17,0.015970362350344658,0.012553962878882885,0.00125
18,0.01590023934841156,0.012516988441348076,0.000625
19,0.015863344073295593,0.012599792331457138,0.000625
20,0.015858862549066544,0.012606286443769932,0.000625
21,0.015851285308599472,0.01252612005919218,0.000625
22,0.015795480459928513,0.012481504119932652,0.0003125
23,0.015789104625582695,0.012471361085772514,0.0003125
24,0.015785984694957733,0.01253360603004694,0.0003125
25,0.01577647216618061,0.012568103149533272,0.0003125
26,0.01577090099453926,0.012468311004340649,0.0003125
27,0.01576106995344162,0.01240376103669405,0.0003125
28,0.015754476189613342,0.0125201977789402,0.0003125
29,0.01574956811964512,0.012450071983039379,0.0003125
30,0.015728896483778954,0.01250346191227436,0.0003125
31,0.015719512477517128,0.012440263293683529,0.00015625
32,0.01571790687739849,0.01248904038220644,0.00015625
33,0.01572594605386257,0.012462705373764038,0.00015625
34,0.01570633240044117,0.012453497387468815,7.8125e-05
35,0.015719538554549217,0.012457387521862984,7.8125e-05
36,0.01569248177111149,0.012441195547580719,7.8125e-05
37,0.01569930650293827,0.012426750734448433,3.90625e-05
