Epoch,Train Loss,Val Loss,Learning Rate
1,0.036305274814367294,0.022103192284703255,0.005
2,0.02120109647512436,0.017711007967591286,0.005
3,0.018863637000322342,0.017429348081350327,0.005
4,0.017931636422872543,0.015675384551286697,0.005
5,0.017366185784339905,0.01520098838955164,0.005
6,0.016999566927552223,0.015744883567094803,0.005
7,0.016717948019504547,0.015057430602610111,0.005
8,0.01650979369878769,0.014830387197434902,0.005
9,0.016365084797143936,0.014973798766732216,0.005
10,0.01623319275677204,0.014566751196980476,0.005
11,0.01612372323870659,0.015143386088311672,0.005
12,0.016027729958295822,0.01487026084214449,0.005
13,0.01594354584813118,0.014684280380606651,0.005
14,0.015667101368308067,0.014294878579676151,0.0025
15,0.015606962144374847,0.014388414099812508,0.0025
16,0.015561334788799286,0.014249972067773342,0.0025
17,0.015535924583673477,0.014185918495059013,0.0025
18,0.015495505183935165,0.01416034996509552,0.0025
19,0.015478233806788921,0.01406999584287405,0.0025
20,0.015459002926945686,0.014167585410177708,0.0025
21,0.01543775387108326,0.014122425578534603,0.0025
22,0.015411305241286755,0.014104806818068027,0.0025
23,0.015288958325982094,0.014036907814443111,0.00125
24,0.015265073627233505,0.013997606933116913,0.00125
25,0.015258035622537136,0.013986915349960327,0.00125
26,0.015239795669913292,0.014030498452484608,0.00125
27,0.015241415239870548,0.01404398400336504,0.00125
28,0.015218814834952354,0.014032709412276745,0.00125
29,0.015160612761974335,0.013977769762277603,0.000625
30,0.015140478499233723,0.01395717915147543,0.000625
31,0.015136982314288616,0.013979083858430386,0.000625
32,0.015132713131606579,0.013975816778838634,0.000625
33,0.01511421613395214,0.013941889628767967,0.000625
34,0.015115085989236832,0.013941840268671513,0.000625
35,0.015109800733625889,0.013911809772253036,0.000625
36,0.015114876441657543,0.013928077183663845,0.000625
37,0.015102140605449677,0.013910064473748207,0.000625
38,0.015100514516234398,0.013912939466536045,0.000625
39,0.015099228359758854,0.013903955928981304,0.000625
40,0.015096399001777172,0.013923184014856815,0.000625
41,0.015098286792635918,0.013941199518740177,0.000625
42,0.015080894343554974,0.013903224840760231,0.000625
43,0.015074438415467739,0.013906928710639477,0.0003125
44,0.015041175298392773,0.01388644427061081,0.0003125
45,0.015034941956400871,0.013893596827983856,0.0003125
46,0.015033818781375885,0.013881531544029713,0.0003125
47,0.015026216395199299,0.013897925615310669,0.0003125
48,0.015026111155748367,0.01384007278829813,0.0003125
49,0.015030773356556892,0.013907812535762787,0.0003125
50,0.015032562427222729,0.013894239440560341,0.0003125
