Epoch,Train Loss,Val Loss,Learning Rate
1,0.03280084580183029,0.01713448390364647,0.005
2,0.02071194164454937,0.014843503944575787,0.005
3,0.018985342234373093,0.014387563802301884,0.005
4,0.018173446878790855,0.014053646475076675,0.005
5,0.017704255878925323,0.01369420439004898,0.005
6,0.01738569512963295,0.013596299104392529,0.005
7,0.01714145578444004,0.013693585991859436,0.005
8,0.01695859432220459,0.013330712914466858,0.005
9,0.01681036315858364,0.013313348405063152,0.005
10,0.01669643633067608,0.013462764210999012,0.005
11,0.016605522483587265,0.013340606354176998,0.005
12,0.01649969257414341,0.013182525523006916,0.005
13,0.01643734611570835,0.013468091376125813,0.005
14,0.0163591131567955,0.01324570644646883,0.005
15,0.016291391104459763,0.013149642385542393,0.005
16,0.01626848243176937,0.01314598135650158,0.005
17,0.016200697049498558,0.013290178030729294,0.005
18,0.016176369041204453,0.01306863036006689,0.005
19,0.01611291617155075,0.013080470263957977,0.005
20,0.016094760969281197,0.013094700872898102,0.005
21,0.016048142686486244,0.01302429661154747,0.005
22,0.01602954976260662,0.013034957461059093,0.005
23,0.015988845378160477,0.012903773225843906,0.005
24,0.01596938632428646,0.01320042833685875,0.005
25,0.01594243012368679,0.012874005362391472,0.005
26,0.015917405486106873,0.013074774295091629,0.005
27,0.01589127816259861,0.013015822507441044,0.005
28,0.015863407403230667,0.012979992665350437,0.005
29,0.015682023018598557,0.012854921631515026,0.0025
30,0.01563684083521366,0.012867897748947144,0.0025
31,0.015635155141353607,0.012773648835718632,0.0025
32,0.01560696866363287,0.012864653021097183,0.0025
33,0.01560147199779749,0.012864325195550919,0.0025
34,0.015598519705235958,0.012816683389246464,0.0025
35,0.015500449575483799,0.012701951898634434,0.00125
36,0.01549173891544342,0.012735328637063503,0.00125
37,0.015471486374735832,0.012740087695419788,0.00125
38,0.015464473515748978,0.012848648242652416,0.00125
39,0.01541243214160204,0.012711521238088608,0.000625
40,0.015417976304888725,0.012741931714117527,0.000625
41,0.015397896990180016,0.012675747275352478,0.000625
42,0.015411577187478542,0.012737725861370564,0.000625
43,0.015394343994557858,0.012794633395969868,0.000625
