Epoch,Train Loss,Val Loss,Learning Rate
1,0.03095937892794609,0.02070421166718006,0.005
2,0.019630787894129753,0.018430422991514206,0.005
3,0.017964597791433334,0.017559610307216644,0.005
4,0.01725386641919613,0.01685541681945324,0.005
5,0.01680661179125309,0.01634581759572029,0.005
6,0.016499290242791176,0.016330214217305183,0.005
7,0.016269464045763016,0.01616658829152584,0.005
8,0.016078459098935127,0.01589328423142433,0.005
9,0.01593857631087303,0.016017284244298935,0.005
10,0.01580442115664482,0.015676211565732956,0.005
11,0.015729008242487907,0.015570884570479393,0.005
12,0.015635205432772636,0.015542946755886078,0.005
13,0.015552963130176067,0.01587957702577114,0.005
14,0.015494071878492832,0.015368734486401081,0.005
15,0.015429472550749779,0.015318267978727818,0.005
16,0.01539059542119503,0.015445544384419918,0.005
17,0.015340860933065414,0.015516184270381927,0.005
18,0.015314118936657906,0.015647858381271362,0.005
19,0.01506876666098833,0.015170727856457233,0.0025
20,0.015007629059255123,0.015217795968055725,0.0025
21,0.014987291768193245,0.014946154318749905,0.0025
22,0.014977422542870045,0.015258092433214188,0.0025
23,0.01494875643402338,0.015064219944179058,0.0025
24,0.014915329404175282,0.015018307603895664,0.0025
25,0.01481024269014597,0.015104817226529121,0.00125
26,0.01479538343846798,0.015079799108207226,0.00125
27,0.014787671156227589,0.014962922781705856,0.00125
28,0.01471642591059208,0.015008251182734966,0.000625
29,0.01470644399523735,0.014960099942982197,0.000625
30,0.014702106826007366,0.014916020445525646,0.000625
31,0.014680478721857071,0.014955699443817139,0.000625
32,0.01468058954924345,0.014911600388586521,0.000625
33,0.014665264636278152,0.014922457747161388,0.000625
34,0.014667950570583344,0.014873126521706581,0.000625
35,0.014659120701253414,0.014832780696451664,0.000625
36,0.014654173515737057,0.014865639619529247,0.000625
37,0.014674355275928974,0.014897366054356098,0.000625
38,0.014657794497907162,0.014916570857167244,0.000625
39,0.014618209563195705,0.01489874254912138,0.0003125
40,0.014628222212195396,0.014922380447387695,0.0003125
41,0.014610054902732372,0.014883649535477161,0.0003125
42,0.01461482048034668,0.014867459423840046,0.00015625
43,0.014594780281186104,0.014876065775752068,0.00015625
44,0.01460218708962202,0.014871413819491863,0.00015625
45,0.01459342148154974,0.014878285117447376,7.8125e-05
