Epoch,Train Loss,Val Loss,Learning Rate
1,0.03318849578499794,0.023035645484924316,0.005
2,0.020943399518728256,0.01816665753722191,0.005
3,0.01822696626186371,0.017492786049842834,0.005
4,0.017236828804016113,0.016786660999059677,0.005
5,0.016660233959555626,0.01634778268635273,0.005
6,0.01628534309566021,0.016642525792121887,0.005
7,0.016068315133452415,0.016216840595006943,0.005
8,0.015885505825281143,0.01601511985063553,0.005
9,0.01573440432548523,0.015736106783151627,0.005
10,0.015618860721588135,0.015647009015083313,0.005
11,0.01550594437867403,0.015624805353581905,0.005
12,0.015429257415235043,0.015711333602666855,0.005
13,0.01537236850708723,0.015799950808286667,0.005
14,0.015286501497030258,0.015574940480291843,0.005
15,0.015224045142531395,0.015463292598724365,0.005
16,0.015184847638010979,0.015300840139389038,0.005
17,0.015129663981497288,0.015399203635752201,0.005
18,0.015092120505869389,0.015314656309783459,0.005
19,0.015040659345686436,0.015470091253519058,0.005
20,0.014818784780800343,0.015157733112573624,0.0025
21,0.014770390465855598,0.015317766927182674,0.0025
22,0.014733264222741127,0.015139936469495296,0.0025
23,0.014709686860442162,0.015055973082780838,0.0025
24,0.01471322774887085,0.015168621204793453,0.0025
25,0.014674386940896511,0.015006298199295998,0.0025
26,0.014680815860629082,0.015243899077177048,0.0025
27,0.014647888019680977,0.015097100287675858,0.0025
28,0.014635173603892326,0.015139658004045486,0.0025
29,0.014538019895553589,0.01506727747619152,0.00125
30,0.014512063935399055,0.014954796060919762,0.00125
31,0.0144818015396595,0.014943386428058147,0.00125
32,0.0144882807508111,0.015042096376419067,0.00125
33,0.014482847414910793,0.014955505728721619,0.00125
34,0.014477953314781189,0.014958110637962818,0.00125
35,0.014418672770261765,0.014859200455248356,0.000625
36,0.014414520934224129,0.014851092360913754,0.000625
37,0.01439846120774746,0.014883667230606079,0.000625
38,0.014403825625777245,0.014883635565638542,0.000625
39,0.014399779960513115,0.014906134456396103,0.000625
40,0.014382300898432732,0.014917725697159767,0.0003125
41,0.014357135631144047,0.014881933107972145,0.0003125
42,0.01435852237045765,0.01486404798924923,0.0003125
43,0.014361013658344746,0.014855108223855495,0.00015625
44,0.014354337938129902,0.014828582294285297,0.00015625
45,0.01434310432523489,0.01485421136021614,0.00015625
46,0.014356637373566628,0.014836910180747509,0.00015625
47,0.014323255978524685,0.014830910600721836,0.00015625
48,0.014319047331809998,0.014841257594525814,7.8125e-05
49,0.014325587078928947,0.014860640279948711,7.8125e-05
50,0.01434314250946045,0.014834827743470669,7.8125e-05
