Epoch,Train Loss,Val Loss,Learning Rate
1,0.03266230970621109,0.01860930025577545,0.005
2,0.020152976736426353,0.015055411495268345,0.005
3,0.018465515226125717,0.013509570620954037,0.005
4,0.017706915736198425,0.012575999833643436,0.005
5,0.01729978807270527,0.01219990011304617,0.005
6,0.016992313787341118,0.013246548362076283,0.005
7,0.016793549060821533,0.012821482494473457,0.005
8,0.01662050187587738,0.012182303704321384,0.005
9,0.016527339816093445,0.01216659415513277,0.005
10,0.016414472833275795,0.011838099919259548,0.005
11,0.016322901472449303,0.011954556219279766,0.005
12,0.01623878814280033,0.011915503069758415,0.005
13,0.016177840530872345,0.011718795634806156,0.005
14,0.016139281913638115,0.0116510558873415,0.005
15,0.016078047454357147,0.011802620254456997,0.005
16,0.01603413000702858,0.01178645621985197,0.005
17,0.01597939245402813,0.011590695939958096,0.005
18,0.0159501601010561,0.011622416786849499,0.005
19,0.01593298465013504,0.01156130526214838,0.005
20,0.015899833291769028,0.011641817167401314,0.005
21,0.015856336802244186,0.01154833473265171,0.005
22,0.015827352181077003,0.011371694505214691,0.005
23,0.01581992767751217,0.011352675035595894,0.005
24,0.015796799212694168,0.011504263617098331,0.005
25,0.01576252467930317,0.01152200996875763,0.005
26,0.015741264447569847,0.011707945726811886,0.005
27,0.015549959614872932,0.011243619956076145,0.0025
28,0.015515254810452461,0.011424289084970951,0.0025
29,0.01548693235963583,0.011216344311833382,0.0025
30,0.015480443835258484,0.011207666248083115,0.0025
31,0.015485145151615143,0.011303267441689968,0.0025
32,0.015471471473574638,0.011328338645398617,0.0025
33,0.015464019030332565,0.01128796860575676,0.0025
34,0.01537888590246439,0.011234421283006668,0.00125
35,0.015357171185314655,0.011265804059803486,0.00125
36,0.015352342277765274,0.011299580335617065,0.00125
37,0.01531189400702715,0.0112589867785573,0.000625
38,0.015288716182112694,0.01115900557488203,0.000625
39,0.015296079218387604,0.011167488060891628,0.000625
40,0.01529038418084383,0.01115256268531084,0.000625
41,0.015296061523258686,0.011163133196532726,0.000625
42,0.015267903916537762,0.011193652637302876,0.000625
43,0.015276885591447353,0.011177130043506622,0.000625
44,0.015268119983375072,0.0111393379047513,0.0003125
45,0.015248128212988377,0.01116940937936306,0.0003125
46,0.015239207074046135,0.01120508648455143,0.0003125
47,0.015257797203958035,0.01114650908857584,0.0003125
48,0.015225415118038654,0.011145919561386108,0.00015625
49,0.015237947925925255,0.011133936233818531,0.00015625
